,Cleaned_name,Item_desp,Service_desp,pay_num,order_num
404,All wcg departments,Other,Red Dot Project,22498862,22498861.81
405,All wcg departments,Other,Red Dot Project Management,1906355,1906355.01
406,All wcg departments,Other,"Red Tape, Social Distancing",0,1013763.05
407,All wcg departments,Other,Refundable Deposit for Brackengate Hire,330000,330000.0
408,All wcg departments,Other,Regulator Bull nose,126500,126500.0
409,All wcg departments,Other,Research,2030670,7107345.0
410,All wcg departments,Other,"Restraints, wrist",0,4922.8
411,All wcg departments,Other,SERVICE; DESIGN AND LAYOUT ACTION,0,425749.5
412,All wcg departments,Other,SERVICE; RADIO BROADCAST,78406,78406.42
413,All wcg departments,Other,Sanitizer stand,0,187290.0
414,All wcg departments,Other,"Scale, 150kg",0,153394.6
415,All wcg departments,Other,Scales,0,88807.4
416,All wcg departments,Other,Scanner,0,11397.0
417,All wcg departments,Other,"Scanner, Flatbed",0,1242.0
418,All wcg departments,Other,"Scanner, Handheld",0,59960.0
419,All wcg departments,Other,Scanners,0,304690.0
420,All wcg departments,Other,Scrubbing Machine,0,128512.5
421,All wcg departments,Other,Seating public 4 seater,0,329823.9
422,All wcg departments,Other,Server credenza 900H,123200,103200.0
423,All wcg departments,Other,"Shelving, Steel",0,1312425.0
424,All wcg departments,Other,"Shelving, Wooden",0,419106.4
425,All wcg departments,Other,"Shield, Safety",6900,6900.0
426,All wcg departments,Other,Slipper Chairs,0,181750.54
427,All wcg departments,Other,Slipper chair,0,12534.52
428,All wcg departments,Other,"Slipper, Bedpan, cover pulp",0,3749.2
429,All wcg departments,Other,"Slipper, Midi, bedpan pulp",0,166920.0
430,All wcg departments,Other,Soap Dispenser,0,7715.93
431,All wcg departments,Other,Social Distance Marker (Tape),87,86.82
432,All wcg departments,Other,Software licence - Subscription,523250,0.0
433,All wcg departments,Other,Software licence-Cloud,162150,162150.0
434,All wcg departments,Other,Soiled Linen Carrier,0,70220.62
435,All wcg departments,Other,Sphygmanometer,0,5990.4
436,All wcg departments,Other,Sphygmanometer on roll stand,0,101200.0
437,All wcg departments,Other,Stage 2 Media Schedule,0,1300000.0
438,All wcg departments,Other,Stand Urine bag,0,8452.5
439,All wcg departments,Other,Stand medical for monitor,0,392437.5
440,All wcg departments,Other,"Stand, mobile bedpan and urinal",0,31934.4
441,All wcg departments,Other,Starigh desk - 900,0,52245.0
442,All wcg departments,Other,Steel Cabinet,0,29206.5
443,All wcg departments,Other,Step Chair,0,14942.5
444,All wcg departments,Other,Step Chairs,0,2455495.75
445,All wcg departments,Other,Stethoscope,0,16560.0
446,All wcg departments,Other,Straight Desk - 1800,0,31304.0
447,All wcg departments,Other,Straight Desk 1200mm,0,8320.5
448,All wcg departments,Other,Straight Desk 1300,0,2773.5
449,All wcg departments,Other,Straight Desk 1600mm,0,6235.0
450,All wcg departments,Other,Straight Desk 1800mm,0,7826.0
451,All wcg departments,Other,"Straight Desk, 1400 x 600 x 1000",0,6407.0
452,All wcg departments,Other,Straight desk 1250M,0,69337.5
453,All wcg departments,Other,Straight desk 1250mm,0,91525.5
454,All wcg departments,Other,Straight desk 1600M,0,137170.0
455,All wcg departments,Other,"Straight desk, 1000 x 600mm",0,25200.0
456,All wcg departments,Other,Straight desks,0,225366.0
457,All wcg departments,Other,Suction Bottles double,287500,287500.0
458,All wcg departments,Other,Suction Bottles single,241500,241500.0
459,All wcg departments,Other,Suction Liners,0,10212.0
460,All wcg departments,Other,Suction unit electrical,0,904948.8
461,All wcg departments,Other,"Surgical Gloves Nitrile, 6",534500,23820.0
462,All wcg departments,Other,"Surgical Gloves Nitrile, 6.5",156609,62150.0
463,All wcg departments,Other,"Surgical Gloves Nitrile, 8",0,77520.0
464,All wcg departments,Other,Sweeper,0,132800.0
465,All wcg departments,Other,Syringe Pump,146280,3694684.75
466,All wcg departments,Other,"Syringes for Arterial Blood Gas 3ml, Luer Lok (100)",17125,73338.75
467,All wcg departments,Other,Systems Cabinet 1200H,0,32250.0
468,All wcg departments,Other,Systems Cabinet 900H,0,66650.0
469,All wcg departments,Other,TRANSFER PAYMENTS TO SCHOOL FOR CURRICULUM SUPPORT: ORDER NUMBER,50451078,50451078.25
470,All wcg departments,Other,"Tabelt, Screen, covers",0,49478.0
471,All wcg departments,Other,"Table, outdoor",0,98385.0
472,All wcg departments,Other,"Tables, 1400mm",0,12814.0
473,All wcg departments,Other,"Tables, 900mm",0,10440.0
474,All wcg departments,Other,Tablet,0,840785.3
475,All wcg departments,Other,Tablet Port,0,11356.0
476,All wcg departments,Other,Tablets,0,96510.0
477,All wcg departments,Other,Television,0,30000.0
478,All wcg departments,Other,Television stand,0,14000.0
479,All wcg departments,Other,Thermometer (Infrared),0,180850.0
480,All wcg departments,Other,Thermometer ear,1000240,2239380.0
481,All wcg departments,Other,Torch,0,9660.0
482,All wcg departments,Other,Towel Paper for dispenser,44072,121296.8
483,All wcg departments,Other,Trolley 3 tier,0,68425.0
484,All wcg departments,Other,Trolley Medical Waste,0,4050.3
485,All wcg departments,Other,"Trolley patient Emergency, LG55",1627420,1627420.2
486,All wcg departments,Other,"Trolley, Dressing",0,100741.98000000001
487,All wcg departments,Other,"Trolley, patient body room",0,172960.0
488,All wcg departments,Other,Ultrasound,0,1210970.19
489,All wcg departments,Other,Urinal,0,5462.5
490,All wcg departments,Other,"Urinal, male pulp",0,224596.0
491,All wcg departments,Other,VACCINE FRIDGE,0,573625.41
492,All wcg departments,Other,Vacuum Cleaner,0,7084.0
493,All wcg departments,Other,Ventilator,0,30978028.5
494,All wcg departments,Other,Ventilator HFO,0,9268151.2
495,All wcg departments,Other,WASTE REMOVAL COVID 19,363570,748099.2
496,All wcg departments,Other,"Waste Trolley, Large",0,71796.8
497,All wcg departments,Other,"Waste Trolley, Small",0,52354.9
498,All wcg departments,Other,Wet floor signs,0,4053.78
499,All wcg departments,Other,Wheelchair,0,104615.04
500,All wcg departments,Other,Whiteboard 1200X1200,0,51118.56
501,All wcg departments,Other,Whiteboard 3000X1200,0,154100.0
502,All wcg departments,Other,Whiteboard 900 x 600,0,700.0
503,All wcg departments,Other,Whiteboard 900 x 900,0,12300.0
504,All wcg departments,Other,Wire cutting tool,0,600.0
505,All wcg departments,Other,Wire tying tool,0,600.0
506,All wcg departments,Other,Wringer trolley,0,10056.75
507,All wcg departments,Other,X-Ray Apparatus,0,2059628.8
508,All wcg departments,Other,campaign,1894783,1903288.72
509,All wcg departments,Other,iQM GEM 3500 CARTRIDGE BGE/HCT/GLU/LAC (150 SAMPLES),51593,230683.0
510,All wcg departments,Other,iQM GEM 3500 CARTRIDGE BGE/HCT/GLU/LAC (300 SAMPLES),28544,565720.0
511,All wcg departments,Other,regulator Pin Index,119600,119600.0
512,All wcg departments,PPE000 Other PPEs,0,10472,10472.0
513,All wcg departments,PPE000 Other PPEs,AV for use of cloth mask,136835,190235.31
514,All wcg departments,PPE000 Other PPEs,Disposable masks,1870,1870.0
515,All wcg departments,PPE000 Other PPEs,Filter for protective Masks,1207,1207.0
516,All wcg departments,PPE000 Other PPEs,"GLOVES , HEAVY DUTY, BLACK, ELBOW LENGTH, ONE SIZE FITS ALL",1400,1400.0
517,All wcg departments,PPE000 Other PPEs,"Gloves, Heavy duty, Rubber, Black",20369,247347.1
518,All wcg departments,PPE000 Other PPEs,"Gloves, Latex, Yellow, household",988593,2025362.6199999999
519,All wcg departments,PPE000 Other PPEs,"Gloves, Mens & womans Rubber",30000,30000.0
520,All wcg departments,PPE000 Other PPEs,"Gloves, chemical protective, Gauntlets,asbestos or Leather",0,666.5
521,All wcg departments,PPE000 Other PPEs,Gowns Disposable,4025,71283.5
522,All wcg departments,PPE000 Other PPEs,Hand soap anti-backterial 150g,453000,453000.0
523,All wcg departments,PPE000 Other PPEs,Other - Ppe,7050817,14398504.6
524,All wcg departments,PPE000 Other PPEs,Other - Themometer,223905,1246165.8
525,All wcg departments,PPE000 Other PPEs,"PARTITIONS, COVID19 SCREENS",54869,54868.61
526,All wcg departments,PPE000 Other PPEs,Paper towels,0,7590.0
527,All wcg departments,PPE000 Other PPEs,Partitioning Screen,0,1013763.05
528,All wcg departments,PPE000 Other PPEs,Perspex:Partitioning/Screens,1495,1495.0
529,All wcg departments,PPE000 Other PPEs,"Protector Shield (Face, Clear Pet)",17505,17505.3
530,All wcg departments,PPE000 Other PPEs,"WIPES,CLEANING",15300,15300.0
531,All wcg departments,PPE000 Other PPEs,Wipes,4260,15600.0
532,All wcg departments,PPE000 Other PPEs,"Wipes, Cleaning disinfectant",0,2027526.1
533,All wcg departments,PPE001 Surgical masks for patients,0,57056457,57317676.44
534,All wcg departments,PPE002 Surgical masks for healt care workers,0,1591555,1591555.0
535,All wcg departments,PPE002 Surgical masks for healt care workers,"Examination Gloves Nitrile, L",0,26040.0
536,All wcg departments,PPE002 Surgical masks for healt care workers,Mask Surgical/medical,77277483,36510196.28
537,All wcg departments,PPE002 Surgical masks for healt care workers,Masks Respirator N95,5800000,5750000.0
538,All wcg departments,PPE002 Surgical masks for healt care workers,Not for reporting,0,45000.0
539,All wcg departments,PPE002 Surgical masks for healt care workers,"Surgical Gloves Nitrile, 7",784647,6900000.0
540,All wcg departments,PPE002 Surgical masks for healt care workers,"Surgical Gloves Nitrile, 7.5",1304715,29325000.0
541,All wcg departments,PPE003 Respirator mask,0,36750,39025.0
542,All wcg departments,PPE003 Respirator mask,"Examination Gloves Nitrile, M",0,9880000.0
543,All wcg departments,PPE003 Respirator mask,Mask Surgical/medical,149500,381800.0
544,All wcg departments,PPE003 Respirator mask,Masks Respirator N95,5714648,3317603.79
545,All wcg departments,PPE003 Respirator mask,Other - Ppe,759583,9657240.76
546,All wcg departments,PPE003 Respirator mask,"Surgical Gloves Nitrile, 6",0,9375000.0
547,All wcg departments,PPE003 Respirator mask,"Surgical Gloves Nitrile, 7.5",0,2614817.3
548,All wcg departments,PPE004 Apron,0,51330,495757.82
549,All wcg departments,PPE004 Apron,Aprons,1575000,3110.9
550,All wcg departments,PPE004 Apron,PPE,115000,115000.0
551,All wcg departments,PPE005 Eye protection - Goggles,0,10675,10675.0
552,All wcg departments,PPE005 Eye protection - Goggles,Safety Goggels,1329496,536602.0
553,All wcg departments,PPE006 Visor / Face Shield,0,104168,104168.31
554,All wcg departments,PPE007 Isolation gowns,Gowns Disposable,6334,4600000.0
555,All wcg departments,PPE008 Surgical gowns,GOWN SURGICAL XXXL,0,1076.5
556,All wcg departments,PPE008 Surgical gowns,SURGICAL GOWNS 2XL,0,1702.16
557,All wcg departments,PPE008 Surgical gowns,SURGICAL GOWNS SMALL,0,2000000.0
558,All wcg departments,PPE008 Surgical gowns,SURGICAL GOWNS XL,0,4000000.0
559,All wcg departments,PPE009 Protective coveralls,0,16000,16000.0
560,All wcg departments,PPE009 Protective coveralls,Coveralls L,5764375,358690.0
561,All wcg departments,PPE009 Protective coveralls,Coveralls M,5750000,862650.0
562,All wcg departments,PPE009 Protective coveralls,Coveralls XL,7352925,310443.0
563,All wcg departments,PPE009 Protective coveralls,Coveralls XXL,6152225,134791.75
564,All wcg departments,PPE009 Protective coveralls,Coveralls XXXL,4849475,84368.0
565,All wcg departments,PPE009 Protective coveralls,Other - Protective Clothing,117400,3828227.8499999996
566,All wcg departments,PPE009 Protective coveralls,PPE,24438,24437.5
567,All wcg departments,PPE009 Protective coveralls,"Surgical Gloves Nitrile, 8.5",1120312,18400.0
568,All wcg departments,PPE010 Boot covers,0,1000,1000.0
569,All wcg departments,PPE010 Boot covers,Boot Covers,121200,14579550.0
570,All wcg departments,PPE010 Boot covers,OVERSHOE COVER NON WOVEN,51600,738.8
571,All wcg departments,PPE010 Boot covers,OVERSHOE COVER PLASTIC,45200,926.0
572,All wcg departments,PPE011 Digital thermometer,0,1059678,2081420.4500000002
573,All wcg departments,PPE011 Digital thermometer,Other - Themometer,1834220,5993425.0
574,All wcg departments,PPE012 Multi purpose sanitisers and disinfectants,0,39353867,198703852.55
575,All wcg departments,PPE012 Multi purpose sanitisers and disinfectants,CLEANING WIPES,1300000,1300000.0
576,All wcg departments,PPE013 Biohazard bags,Biohazard Bags,20000,765200.0
577,All wcg departments,PPE013 Biohazard bags,Shroud,987975,21342465.4
578,All wcg departments,PPE014 Body bags,Body bags,1826077,3165564.6
579,All wcg departments,PPE014 Body bags,Shroud,135000,0.0
580,All wcg departments,PPE015 Non-sterile examination gloves,0,1577724,1646780.6099999999
581,All wcg departments,PPE015 Non-sterile examination gloves,"Examination Gloves Latex, S",4170000,4600000.0
582,All wcg departments,PPE015 Non-sterile examination gloves,"Examination Gloves Nitrile, L",3909500,2427487.9
583,All wcg departments,PPE015 Non-sterile examination gloves,"Examination Gloves Nitrile, M",7451300,4961160.62
584,All wcg departments,PPE015 Non-sterile examination gloves,"Examination Gloves Nitrile, S",677036,525519.8
585,All wcg departments,PPE015 Non-sterile examination gloves,GLOVES NON STERILE TYPE 2 LARGE,437500,5269000.0
586,All wcg departments,PPE015 Non-sterile examination gloves,GLOVES NON STERILE TYPE 2 MEDIUM,409500,1477750.0
587,All wcg departments,PPE015 Non-sterile examination gloves,GLOVES NON STERILE TYPE 2 SMALL,245000,9473905.0
588,All wcg departments,PPE015 Non-sterile examination gloves,GLOVES NON STERILE TYPE 2 XLARGE,9625,3097000.0
589,All wcg departments,PPE015 Non-sterile examination gloves,Masks Respirator N95,22915000,3110.9
590,All wcg departments,PPE015 Non-sterile examination gloves,PALLETS NEW KILN DRIED,238844,598000.0
591,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 5.5",0,6688389.9799999995
592,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 6.5",0,3295206.28
593,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 7",0,645725.0
594,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 7.5",0,6379453.54
595,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 8",0,2800000.0
596,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 8.5",0,6179672.5
597,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 9",0,5239200.0
598,All wcg departments,PPE016 Sterile examination or surgical gloves,0,737543,1780806.5
599,All wcg departments,PPE016 Sterile examination or surgical gloves,"Examination Gloves Latex, S",69900,70000.0
600,All wcg departments,PPE016 Sterile examination or surgical gloves,"Examination Gloves Nitrile, L",2618944,1052300.0
601,All wcg departments,PPE016 Sterile examination or surgical gloves,"Examination Gloves Nitrile, M",2608415,12860800.0
602,All wcg departments,PPE016 Sterile examination or surgical gloves,"Examination Gloves Nitrile, S",2393,10000000.0
603,All wcg departments,PPE017 2 Layer fabric cloth masks,0,51269188,51269188.0
604,All wcg departments,PPE018 3 Layer fabric cloth masks,0,3862814,3889033.55
605,All wcg departments,PPE018 3 Layer fabric cloth masks,Disposable masks,43125,43125.0
606,All wcg departments,PPE019 Surface sanitisers and disinfectants,0,1026064,1026064.0
607,All wcg departments,PPE019 Surface sanitisers and disinfectants,PPE,261025,261025.0
608,All wcg departments,PPE020 Hand sanitisers and disinfectants,0,109480372,158678489.76
609,All wcg departments,PPE020 Hand sanitisers and disinfectants,COVID 19 Screens,142275,247725.36
610,All wcg departments,PPE020 Hand sanitisers and disinfectants,Disinfectant,461127,784646.0
611,All wcg departments,PPE020 Hand sanitisers and disinfectants,Gowns Disposable,4409560,2000000.0
612,All wcg departments,PPE020 Hand sanitisers and disinfectants,Hand Sanitizer,1678948,2516370.0
613,All wcg departments,PPE021 Sanitising of buildings,0,1313040,2021048.04
614,All wcg departments,PPE023 Supply and installation of sanitising stations,0,39675,39675.0
615,All wcg departments,PPE024 Covid 19 stickers and posters,0,44587,1058349.87
616,All wcg departments,PPE024 Covid 19 stickers and posters,Marketing,663697,1004068.41
617,All wcg departments,PPE025 Sanitising spray bottles,0,180506,2251471.3200000003
618,All wcg departments,PPE026 Automated sanitiser dispensers,0,580161,1633695.1600000001
619,All wcg departments,PPE027 Manual sanitiser dispensers,0,39980,39980.0
620,All wcg departments,PPE027 Manual sanitiser dispensers,Stand,0,1013763.05
621,All wcg departments,PPE028 Sanitiser refil for dispensers,0,96538,96537.5
622,All wcg departments,PPE028 Sanitiser refil for dispensers,DECANTING OF LIQUID SANITISER,67500,235200.0
623,All wcg departments,SANITIZE DELFT SOUTH PS - ADM132,0,1350,0.0
624,All wcg departments,SANITIZE ELSBURY PS - ADM121,0,1998,0.0
625,All wcg departments,SANITIZE GATEWAY PS - ADM130,0,1978,0.0
626,All wcg departments,TRANSFER PAYMENTS TO SCHOOL FOR CURRICULUM SUPPORT: ORDER NUMBER,0,6674915,0.0
627,All wcg departments,Telecommunication,0,2623180,15268955.28
628,All wcg departments,Telecommunication,APN services and data package - 12-month subscription,189005,1269456.25
629,All wcg departments,UMMANGALISO PS,0,2218,0.0
630,All wcg departments,UMNQOPHISO PS,0,4096,0.0
631,All wcg departments,USASAZO HS,0,4520,0.0
632,All wcg departments,WALLACEDENE PS,0,4032,0.0
633,All wcg departments,WEST BANK HS,0,1976,0.0
634,Cape winelands district municipality,--Non-PPE Covid 19 related spend items--,Covid Test,11900,1700.0
635,Cape winelands district municipality,0,0,0,0.0
636,Cape winelands district municipality,Human resources-services,0,35190,35190.0
637,Cape winelands district municipality,Human resources-services,APPOINTMENT OF TEMPORARY TEMPERATURE SCREENERS FOR A PERIOD OF 3 MONTHS,624939,1417500.0
638,Cape winelands district municipality,Human resources-services,Bargaining Council levy,4406,1188.0
639,Cape winelands district municipality,Human resources-services,Basic Salary and Wages,815458,0.0
640,Cape winelands district municipality,Human resources-services,Group Life Insurance,16085,4725.6
641,Cape winelands district municipality,Human resources-services,Leave Pay,12127,0.0
642,Cape winelands district municipality,Human resources-services,Skills levy,14685,6068.4
